,cluster
10259,478
10260,464
10261,475
10262,335
10263,478
10264,47
10265,478
10266,1
10267,467
10268,221
10269,119
10270,478
10271,424
10272,478
10273,478
10274,478
10275,246
10276,152
10277,293
10278,15
10279,478
10280,425
10281,109
10282,262
10283,165
10284,478
10285,307
10286,293
10287,478
10288,478
10289,478
10290,478
10291,307
10292,321
10293,9
10294,478
10295,478
10296,39
10297,478
10298,466
10299,377
10300,53
10301,478
10302,478
10303,23
10304,478
10305,71
10306,98
10307,478
10308,268
10309,297
10310,478
10311,478
10312,388
10313,478
10314,367
10315,478
10316,425
10317,478
10318,478
10319,327
10320,120
10321,478
10322,129
10323,478
10324,190
10325,478
10326,72
10327,266
10328,204
10329,418
10330,67
10331,418
10332,22
10333,478
10334,121
10335,29
10336,450
10337,124
10338,458
10339,23
10340,478
10341,478
10342,70
10343,478
10344,478
10345,198
10346,478
10347,478
10348,42
10349,141
10350,12
10351,478
10352,478
10353,478
10354,478
10355,361
10356,478
10357,330
10358,478
10359,478
10360,4
10361,469
10362,457
10363,413
10364,411
10365,478
10366,91
10367,272
10368,478
10369,194
10370,325
10371,478
10372,292
10373,355
10374,478
10375,88
10376,433
10377,205
10378,67
10379,305
10380,426
10381,76
10382,478
10383,475
10384,116
10385,478
10386,407
10387,478
10388,359
10389,478
10390,302
10391,478
10392,60
10393,387
10394,478
10395,121
10396,108
10397,216
10398,478
10399,478
10400,336
10401,478
10402,387
10403,161
10404,478
10405,478
10406,477
10407,478
10408,478
10409,467
10410,478
10411,272
10412,432
10413,392
10414,178
10415,466
10416,478
10417,108
10418,478
10419,478
10420,478
10421,478
10422,331
10423,101
10424,478
10425,307
10426,478
10427,478
10428,300
10429,478
10430,464
10431,465
10432,478
10433,478
10434,391
10435,478
10436,478
10437,452
10438,201
10439,478
10440,478
10441,310
10442,478
10443,478
10444,464
10445,464
10446,104
10447,136
10448,366
10449,478
10450,388
10451,478
10452,478
10453,327
10454,448
10455,478
10456,478
10457,478
10458,478
10459,85
10460,459
10461,478
10462,478
10463,29
10464,478
10465,351
10466,71
10467,478
10468,478
10469,478
10470,41
10471,478
10472,340
10473,335
10474,263
10475,352
10476,474
10477,23
10478,216
10479,431
10480,22
10481,478
10482,478
10483,114
10484,478
10485,412
10486,478
10487,45
10488,283
10489,93
10490,478
10491,478
10492,478
10493,13
10494,478
10495,176
10496,412
10497,229
10498,478
10499,478
10500,478
10501,121
10502,478
10503,478
10504,246
10505,478
10506,471
10507,367
10508,478
10509,478
10510,311
10511,118
10512,478
10513,478
10514,478
10515,459
10516,136
10517,410
10518,478
10519,478
10520,113
10521,478
10522,296
10523,120
10524,478
10525,478
10526,455
10527,402
10528,44
10529,302
10530,193
10531,478
10532,470
10533,423
10534,478
10535,304
10536,478
10537,46
10538,124
10539,473
10540,469
10541,478
10542,467
10543,325
10544,429
10545,478
10546,393
10547,116
10548,478
10549,478
10550,478
10551,17
10552,443
10553,478
10554,429
10555,69
10556,151
10557,308
10558,293
10559,245
10560,478
10561,478
10562,395
10563,478
10564,14
10565,478
10566,295
10567,478
10568,376
10569,190
10570,421
10571,478
10572,340
10573,91
10574,478
10575,443
10576,427
10577,217
10578,478
10579,478
10580,167
10581,478
10582,478
10583,441
10584,478
10585,457
10586,478
10587,478
10588,478
10589,270
10590,478
10591,300
10592,320
10593,219
10594,359
10595,109
10596,478
10597,478
10598,478
10599,478
10600,18
10601,150
10602,199
10603,383
10604,478
10605,478
10606,478
10607,478
10608,410
10609,185
10610,309
10611,478
10612,359
10613,426
10614,478
10615,478
10616,478
10617,478
10618,361
10619,140
10620,430
10621,478
10622,478
10623,451
10624,289
10625,478
10626,478
10627,395
10628,478
10629,352
10630,478
10631,257
10632,83
10633,478
10634,263
10635,283
10636,478
10637,478
10638,150
10639,90
10640,478
10641,178
10642,208
10643,478
10644,424
10645,6
10646,402
10647,478
10648,466
10649,387
10650,5
10651,302
10652,475
10653,478
10654,80
10655,447
10656,478
10657,478
10658,478
10659,470
10660,478
10661,478
10662,478
10663,478
10664,93
10665,75
10666,478
10667,17
10668,53
10669,271
10670,478
10671,320
10672,227
10673,465
10674,478
10675,478
10676,478
10677,478
10678,418
10679,326
10680,478
10681,478
10682,175
10683,307
10684,478
10685,478
10686,152
10687,424
10688,472
10689,478
10690,478
10691,478
10692,478
10693,283
10694,261
10695,478
10696,478
10697,478
10698,395
10699,215
10700,478
10701,293
10702,478
10703,404
10704,145
10705,478
10706,478
10707,478
10708,478
10709,64
10710,478
10711,388
10712,478
10713,478
10714,106
10715,478
10716,177
10717,478
10718,143
10719,478
10720,138
10721,405
10722,478
10723,404
10724,429
10725,478
10726,478
10727,93
10728,339
10729,430
10730,478
10731,478
10732,223
10733,478
10734,478
10735,261
10736,478
10737,478
10738,1
10739,425
10740,478
10741,478
10742,478
10743,128
10744,124
10745,478
10746,434
10747,478
10748,478
10749,478
10750,85
10751,475
10752,236
10753,478
10754,127
10755,459
10756,93
10757,478
10758,432
10759,351
10760,451
10761,463
10762,478
10763,478
10764,478
10765,476
10766,478
10767,478
10768,478
10769,478
10770,478
10771,478
10772,478
10773,179
10774,149
10775,478
10776,478
10777,478
10778,478
10779,478
10780,478
10781,478
10782,478
10783,478
10784,130
10785,478
10786,328
10787,478
10788,267
10789,478
10790,224
10791,478
10792,478
10793,476
10794,478
10795,478
10796,478
10797,166
10798,478
10799,478
10800,478
10801,478
10802,429
10803,478
10804,37
10805,478
10806,274
10807,277
10808,182
10809,478
10810,195
10811,366
10812,478
10813,478
10814,478
10815,478
10816,52
10817,195
10818,478
10819,478
10820,290
10821,478
10822,143
10823,478
10824,471
10825,478
10826,478
10827,478
10828,143
10829,478
10830,476
10831,478
10832,467
10833,478
10834,455
10835,366
10836,478
10837,478
10838,404
10839,170
10840,4
10841,304
10842,478
10843,478
10844,187
10845,478
10846,478
10847,339
10848,478
10849,221
10850,478
10851,361
10852,478
10853,76
10854,127
10855,118
10856,170
10857,478
10858,478
10859,478
10860,478
10861,478
10862,55
10863,433
10864,478
10865,478
10866,478
10867,478
10868,411
10869,478
10870,183
10871,478
10872,478
10873,478
10874,478
10875,447
10876,478
10877,140
10878,478
10879,12
10880,478
10881,478
10882,478
10883,318
10884,394
10885,330
10886,355
10887,478
10888,357
10889,478
10890,240
10891,478
10892,61
10893,478
10894,478
10895,403
10896,478
10897,52
10898,470
10899,478
10900,478
10901,329
10902,329
10903,206
10904,145
10905,55
10906,478
10907,478
10908,478
10909,148
10910,251
10911,459
10912,478
10913,478
10914,78
10915,478
10916,478
10917,478
10918,478
10919,478
10920,452
10921,478
10922,436
10923,478
10924,478
10925,414
10926,363
10927,478
10928,478
10929,478
10930,138
10931,478
10932,194
10933,140
10934,382
10935,203
10936,263
10937,478
10938,478
10939,237
10940,478
10941,478
10942,478
10943,241
10944,403
10945,356
10946,350
10947,478
10948,399
10949,442
10950,478
10951,439
10952,478
10953,478
10954,406
10955,478
10956,478
10957,478
10958,478
10959,478
10960,478
10961,478
10962,183
10963,353
10964,478
10965,478
10966,429
10967,478
10968,341
10969,49
10970,55
10971,204
10972,282
10973,478
10974,478
10975,478
10976,478
10977,478
10978,478
10979,478
10980,478
10981,174
10982,478
10983,248
10984,478
10985,361
10986,478
10987,285
10988,449
10989,478
10990,206
10991,478
10992,478
10993,455
10994,478
10995,478
10996,478
10997,478
10998,478
10999,467
11000,8
11001,478
11002,478
11003,478
11004,50
11005,478
11006,478
11007,478
11008,478
11009,478
11010,439
11011,478
11012,478
11013,290
11014,478
11015,478
11016,478
11017,459
11018,478
11019,478
11020,478
11021,405
11022,478
11023,478
11024,423
11025,478
11026,478
11027,478
11028,455
11029,478
11030,474
11031,392
11032,469
11033,478
11034,478
11035,478
11036,478
11037,412
11038,389
11039,478
11040,478
11041,478
11042,478
11043,264
11044,478
11045,478
11046,459
11047,128
11048,478
11049,478
11050,453
11051,478
11052,478
11053,478
11054,478
11055,478
11056,478
11057,406
11058,478
11059,478
11060,115
11061,478
11062,478
11063,248
11064,478
11065,478
11066,24
11067,478
11068,478
11069,478
11070,478
11071,478
11072,33
11073,478
11074,433
11075,455
11076,478
11077,433
11078,478
11079,478
11080,436
11081,478
11082,367
11083,478
11084,387
11085,409
11086,455
11087,478
11088,44
11089,87
11090,478
11091,478
11092,478
11093,453
11094,478
11095,478
11096,329
11097,478
11098,478
11099,478
11100,478
11101,478
11102,478
11103,478
11104,478
11105,459
11106,459
11107,449
11108,453
11109,234
11110,478
11111,478
11112,478
11113,478
11114,478
11115,478
11116,478
11117,478
11118,478
11119,478
11120,178
11121,478
11122,236
11123,478
11124,442
11125,455
11126,459
11127,478
11128,478
11129,478
11130,301
11131,478
11132,253
11133,388
11134,474
11135,235
11136,478
11137,20
11138,478
11139,478
11140,478
11141,320
11142,478
11143,478
11144,478
11145,478
11146,478
11147,36
11148,260
11149,169
11150,478
11151,478
11152,155
11153,478
11154,478
11155,193
11156,478
11157,474
11158,425
11159,367
11160,64
11161,478
11162,478
11163,478
11164,478
11165,478
11166,130
11167,478
11168,464
11169,430
11170,409
11171,23
11172,478
11173,478
11174,478
11175,459
11176,478
11177,382
11178,478
11179,478
11180,197
11181,478
11182,478
11183,57
11184,389
11185,478
11186,478
11187,478
11188,478
11189,444
11190,478
11191,459
11192,459
11193,478
11194,478
11195,478
11196,478
11197,344
11198,478
11199,199
11200,478
11201,272
11202,478
11203,478
11204,478
11205,277
11206,182
11207,478
11208,478
11209,425
11210,45
11211,478
11212,201
11213,478
11214,478
11215,478
11216,321
11217,478
11218,181
11219,478
11220,478
11221,478
11222,478
11223,422
11224,478
11225,478
11226,478
11227,478
11228,478
11229,478
11230,478
11231,478
11232,478
11233,459
11234,478
11235,478
11236,478
11237,425
11238,478
11239,455
11240,478
11241,475
11242,478
11243,478
11244,478
11245,300
11246,459
11247,399
11248,478
11249,455
11250,478
11251,478
11252,478
11253,429
11254,403
11255,478
11256,63
11257,154
11258,478
11259,478
11260,478
11261,459
11262,478
11263,478
11264,444
11265,478
11266,352
11267,478
11268,478
11269,478
11270,473
11271,324
11272,222
11273,478
11274,268
11275,478
11276,478
11277,467
11278,478
11279,478
11280,298
11281,472
11282,478
11283,478
11284,478
11285,474
11286,367
11287,109
11288,478
11289,478
11290,478
11291,455
11292,110
11293,377
11294,207
11295,477
11296,428
11297,478
11298,478
11299,383
11300,314
11301,478
11302,253
11303,471
11304,459
11305,459
11306,478
11307,478
11308,478
11309,478
11310,478
11311,478
11312,91
11313,474
11314,478
11315,478
11316,330
11317,459
11318,420
11319,478
11320,432
11321,478
11322,478
11323,478
11324,478
11325,478
11326,429
11327,326
11328,478
11329,478
11330,147
11331,478
11332,432
11333,478
11334,478
11335,163
11336,478
11337,455
11338,478
11339,459
11340,233
11341,475
11342,392
11343,478
11344,106
11345,478
11346,478
11347,146
11348,478
11349,182
11350,478
11351,172
11352,478
11353,478
11354,478
11355,347
11356,478
11357,478
11358,352
11359,478
11360,478
11361,379
11362,466
11363,478
11364,173
11365,380
11366,399
11367,249
11368,478
11369,478
11370,478
11371,478
11372,414
11373,478
11374,459
11375,478
11376,478
11377,405
11378,478
11379,478
11380,478
11381,304
11382,478
11383,425
11384,478
11385,478
11386,216
11387,248
11388,478
11389,343
11390,478
11391,91
11392,478
11393,436
11394,473
11395,478
11396,478
11397,478
11398,478
11399,478
11400,16
11401,428
11402,478
11403,474
11404,467
11405,4
11406,478
11407,408
11408,478
11409,478
11410,478
11411,478
11412,478
11413,478
11414,478
11415,478
11416,478
11417,410
11418,6
11419,444
11420,257
11421,79
11422,303
11423,113
11424,472
11425,478
11426,478
11427,350
11428,478
11429,288
11430,478
11431,467
11432,95
11433,339
11434,478
11435,478
11436,166
11437,478
11438,478
11439,478
11440,420
11441,411
11442,478
11443,425
11444,430
11445,478
11446,475
11447,311
11448,459
11449,108
11450,478
11451,478
11452,154
11453,474
11454,421
11455,478
11456,256
11457,478
11458,22
11459,433
11460,389
11461,428
11462,478
11463,476
11464,478
11465,157
11466,249
11467,478
11468,253
11469,478
11470,389
11471,478
11472,421
11473,284
11474,294
11475,478
11476,478
11477,478
11478,478
11479,236
11480,451
11481,127
11482,439
11483,478
11484,212
11485,478
11486,478
11487,478
11488,478
11489,478
11490,121
11491,478
11492,478
11493,478
11494,478
11495,478
11496,478
11497,459
11498,168
11499,478
11500,242
11501,478
11502,375
11503,478
11504,478
11505,478
11506,469
11507,478
11508,478
11509,478
11510,361
11511,478
11512,304
11513,478
11514,478
11515,478
11516,478
11517,478
11518,478
11519,478
11520,470
11521,478
11522,478
11523,478
11524,478
11525,478
11526,478
11527,478
11528,478
11529,466
11530,264
11531,478
11532,470
11533,345
11534,478
11535,189
11536,332
11537,389
11538,478
11539,77
11540,385
11541,478
11542,467
11543,97
11544,122
11545,478
11546,478
11547,478
11548,478
11549,200
11550,116
11551,478
11552,370
11553,377
11554,341
11555,478
11556,478
11557,478
11558,478
11559,330
11560,2
11561,478
11562,478
11563,182
11564,311
11565,478
11566,478
11567,478
11568,175
11569,478
11570,478
11571,188
11572,452
11573,478
11574,478
11575,478
11576,478
11577,478
11578,145
11579,478
11580,153
11581,478
11582,478
11583,478
11584,478
11585,478
11586,423
11587,478
11588,478
11589,367
11590,478
11591,478
11592,470
11593,70
11594,79
11595,436
11596,478
11597,76
11598,478
11599,478
11600,314
11601,478
11602,478
11603,458
11604,478
11605,232
11606,478
11607,478
11608,422
11609,478
11610,467
11611,478
11612,478
11613,478
11614,416
11615,162
11616,478
11617,478
11618,42
11619,310
11620,478
11621,240
11622,477
11623,478
11624,434
11625,470
11626,449
11627,478
11628,436
11629,478
11630,478
11631,478
11632,478
11633,413
11634,478
11635,478
11636,478
11637,478
11638,478
11639,385
11640,172
11641,478
11642,478
11643,478
11644,407
11645,428
11646,478
11647,478
11648,55
11649,356
11650,478
11651,443
11652,478
11653,478
11654,478
11655,270
11656,478
11657,478
11658,89
11659,478
11660,409
11661,478
11662,329
11663,478
11664,489
11665,469
11666,478
11667,478
11668,478
11669,478
11670,478
11671,478
11672,330
11673,217
11674,294
11675,348
11676,478
11677,50
11678,478
11679,82
11680,478
11681,478
11682,478
11683,478
11684,478
11685,478
11686,80
11687,478
11688,478
11689,478
11690,478
11691,478
11692,357
11693,478
11694,478
11695,478
11696,478
11697,478
11698,471
11699,83
11700,478
11701,478
11702,478
11703,478
11704,478
11705,478
11706,478
11707,478
11708,373
11709,445
11710,478
11711,412
11712,379
11713,478
11714,209
11715,478
11716,478
11717,478
11718,478
11719,478
11720,478
11721,478
11722,478
11723,478
11724,466
11725,478
11726,478
11727,478
11728,474
11729,189
11730,478
11731,478
11732,478
11733,478
11734,206
11735,161
11736,478
11737,5
11738,422
11739,478
11740,478
11741,478
11742,478
11743,391
11744,465
11745,478
11746,195
11747,451
11748,478
11749,478
11750,478
11751,461
11752,478
11753,478
11754,478
11755,436
11756,478
11757,478
11758,478
11759,213
11760,478
11761,455
11762,478
11763,255
11764,478
11765,319
11766,478
11767,174
11768,347
11769,478
11770,478
11771,478
11772,1
11773,433
11774,478
11775,478
11776,478
11777,478
11778,478
11779,219
11780,478
11781,478
11782,43
11783,478
11784,263
11785,478
11786,478
11787,478
11788,478
11789,367
11790,462
11791,249
11792,478
11793,478
11794,478
11795,60
11796,285
11797,305
11798,91
11799,478
11800,332
11801,124
11802,478
11803,436
11804,478
11805,436
11806,478
11807,478
11808,140
11809,478
