,cluster
11051,28
11052,28
11053,28
11054,28
11055,28
11056,28
11057,28
11058,28
11059,28
11060,25
11061,28
11062,28
11063,28
11064,28
11065,28
11066,6
11067,28
11068,28
11069,28
11070,28
11071,28
11072,8
11073,28
11074,28
11075,28
11076,28
11077,28
11078,28
11079,28
11080,28
11081,28
11082,28
11083,28
11084,28
11085,28
11086,28
11087,28
11088,11
11089,20
11090,28
11091,28
11092,28
11093,28
11094,28
11095,28
11096,28
11097,28
11098,28
11099,28
11100,28
11101,28
11102,28
11103,28
11104,28
11105,28
11106,28
11107,28
11108,28
11109,28
11110,28
11111,28
11112,28
11113,28
11114,28
11115,28
11116,28
11117,28
11118,28
11119,28
11120,28
11121,28
11122,28
11123,28
11124,28
11125,28
11126,28
11127,28
11128,28
11129,28
11130,28
11131,28
11132,28
11133,28
11134,28
11135,28
11136,28
11137,4
11138,28
11139,28
11140,28
11141,28
11142,28
11143,28
11144,28
11145,28
11146,28
11147,8
11148,28
11149,28
11150,28
11151,28
11152,28
11153,28
11154,28
11155,28
11156,28
11157,28
11158,28
11159,28
11160,14
11161,28
11162,28
11163,28
11164,28
11165,28
11166,27
11167,28
11168,28
11169,28
11170,28
11171,6
11172,28
11173,28
11174,28
11175,28
11176,28
11177,28
11178,28
11179,28
11180,28
11181,28
11182,28
11183,13
11184,28
11185,28
11186,28
11187,28
11188,28
11189,28
11190,28
11191,28
11192,28
11193,28
11194,28
11195,28
11196,28
11197,28
11198,28
11199,28
11200,28
11201,28
11202,28
11203,28
11204,28
11205,28
11206,28
11207,28
11208,28
11209,28
11210,11
11211,28
11212,28
11213,28
11214,28
11215,28
11216,28
11217,28
11218,28
11219,28
11220,28
11221,28
11222,28
11223,28
11224,28
11225,28
11226,28
11227,28
11228,28
11229,28
11230,28
11231,28
11232,28
11233,28
11234,28
11235,28
11236,28
11237,28
11238,28
11239,28
11240,28
11241,28
11242,28
11243,28
11244,28
11245,28
11246,28
11247,28
11248,28
11249,28
11250,28
11251,28
11252,28
11253,28
11254,28
11255,28
11256,14
11257,28
11258,28
11259,28
11260,28
11261,28
11262,28
11263,28
11264,28
11265,28
11266,28
11267,28
11268,28
11269,28
11270,28
11271,28
11272,28
11273,28
11274,28
11275,28
11276,28
11277,28
11278,28
11279,28
11280,28
11281,28
11282,28
11283,28
11284,28
11285,28
11286,28
11287,23
11288,28
11289,28
11290,28
11291,28
11292,23
11293,28
11294,28
11295,28
11296,28
11297,28
11298,28
11299,28
11300,28
11301,28
11302,28
11303,28
11304,28
11305,28
11306,28
11307,28
11308,28
11309,28
11310,28
11311,28
11312,20
11313,28
11314,28
11315,28
11316,28
11317,28
11318,28
11319,28
11320,28
11321,28
11322,28
11323,28
11324,28
11325,28
11326,28
11327,28
11328,28
11329,28
11330,28
11331,28
11332,28
11333,28
11334,28
11335,28
11336,28
11337,28
11338,28
11339,28
11340,28
11341,28
11342,28
11343,28
11344,22
11345,28
11346,28
11347,28
11348,28
11349,28
11350,28
11351,28
11352,28
11353,28
11354,28
11355,28
11356,28
11357,28
11358,28
11359,28
11360,28
11361,28
11362,28
11363,28
11364,28
11365,28
11366,28
11367,28
11368,28
11369,28
11370,28
11371,28
11372,28
11373,28
11374,28
11375,28
11376,28
11377,28
11378,28
11379,28
11380,28
11381,28
11382,28
11383,28
11384,28
11385,28
11386,28
11387,28
11388,28
11389,28
11390,28
11391,20
11392,28
11393,28
11394,28
11395,28
11396,28
11397,28
11398,28
11399,28
11400,4
11401,28
11402,28
11403,28
11404,28
11405,1
11406,28
11407,28
11408,28
11409,28
11410,28
11411,28
11412,28
11413,28
11414,28
11415,28
11416,28
11417,28
11418,1
11419,28
11420,28
11421,18
11422,28
11423,24
11424,28
11425,28
11426,28
11427,28
11428,28
11429,28
11430,28
11431,28
11432,21
11433,28
11434,28
11435,28
11436,28
11437,28
11438,28
11439,28
11440,28
11441,28
11442,28
11443,28
11444,28
11445,28
11446,28
11447,28
11448,28
11449,23
11450,28
11451,28
11452,28
11453,28
11454,28
11455,28
11456,28
11457,28
11458,5
11459,28
11460,28
11461,28
11462,28
11463,28
11464,28
11465,28
11466,28
11467,28
11468,28
11469,28
11470,28
11471,28
11472,28
11473,28
11474,28
11475,28
11476,28
11477,28
11478,28
11479,28
11480,28
11481,27
11482,28
11483,28
11484,28
11485,28
11486,28
11487,28
11488,28
11489,28
11490,25
11491,28
11492,28
11493,28
11494,28
11495,28
11496,28
11497,28
11498,28
11499,28
11500,28
11501,28
11502,28
11503,28
11504,28
11505,28
11506,28
11507,28
11508,28
11509,28
11510,28
11511,28
11512,28
11513,28
11514,28
11515,28
11516,28
11517,28
11518,28
11519,28
11520,28
11521,28
11522,28
11523,28
11524,28
11525,28
11526,28
11527,28
11528,28
11529,28
11530,28
11531,28
11532,28
11533,28
11534,28
11535,28
11536,28
11537,28
11538,28
11539,17
11540,28
11541,28
11542,28
11543,22
11544,26
11545,28
11546,28
11547,28
11548,28
11549,28
11550,25
11551,28
11552,28
11553,28
11554,28
11555,28
11556,28
11557,28
11558,28
11559,28
11560,1
11561,28
11562,28
11563,28
11564,28
11565,28
11566,28
11567,28
11568,28
11569,28
11570,28
11571,28
11572,28
11573,28
11574,28
11575,28
11576,28
11577,28
11578,28
11579,28
11580,28
11581,28
11582,28
11583,28
11584,28
11585,28
11586,28
11587,28
11588,28
11589,28
11590,28
11591,28
11592,28
11593,16
11594,18
11595,28
11596,28
11597,17
11598,28
11599,28
11600,28
11601,28
11602,28
11603,28
11604,28
11605,28
11606,28
11607,28
11608,28
11609,28
11610,28
11611,28
11612,28
11613,28
11614,28
11615,28
11616,28
11617,28
11618,10
11619,28
11620,28
11621,28
11622,28
11623,28
11624,28
11625,28
11626,28
11627,28
11628,28
11629,28
11630,28
11631,28
11632,28
11633,28
11634,28
11635,28
11636,28
11637,28
11638,28
11639,28
11640,28
11641,28
11642,28
11643,28
11644,28
11645,28
11646,28
11647,28
11648,13
11649,28
11650,28
11651,28
11652,28
11653,28
11654,28
11655,28
11656,28
11657,28
11658,20
11659,28
11660,28
11661,28
11662,28
11663,28
11664,39
11665,28
11666,28
11667,28
11668,28
11669,28
11670,28
11671,28
11672,28
11673,28
11674,28
11675,28
11676,28
11677,11
11678,28
11679,18
11680,28
11681,28
11682,28
11683,28
11684,28
11685,28
11686,18
11687,28
11688,28
11689,28
11690,28
11691,28
11692,28
11693,28
11694,28
11695,28
11696,28
11697,28
11698,28
11699,19
11700,28
11701,28
11702,28
11703,28
11704,28
11705,28
11706,28
11707,28
11708,28
11709,28
11710,28
11711,28
11712,28
11713,28
11714,28
11715,28
11716,28
11717,28
11718,28
11719,28
11720,28
11721,28
11722,28
11723,28
11724,28
11725,28
11726,28
11727,28
11728,28
11729,28
11730,28
11731,28
11732,28
11733,28
11734,28
11735,28
11736,28
11737,1
11738,28
11739,28
11740,28
11741,28
11742,28
11743,28
11744,28
11745,28
11746,28
11747,28
11748,28
11749,28
11750,28
11751,28
11752,28
11753,28
11754,28
11755,28
11756,28
11757,28
11758,28
11759,28
11760,28
11761,28
11762,28
11763,28
11764,28
11765,28
11766,28
11767,28
11768,28
11769,28
11770,28
11771,28
11772,1
11773,28
11774,28
11775,28
11776,28
11777,28
11778,28
11779,28
11780,28
11781,28
11782,10
11783,28
11784,28
11785,28
11786,28
11787,28
11788,28
11789,28
11790,28
11791,28
11792,28
11793,28
11794,28
11795,14
11796,28
11797,28
11798,20
11799,28
11800,28
11801,26
11802,28
11803,28
11804,28
11805,28
11806,28
11807,28
11808,28
11809,28
11810,28
11811,26
11812,28
11813,21
11814,28
11815,28
11816,6
11817,28
11818,28
11819,28
11820,28
11821,28
11822,28
11823,28
11824,28
11825,28
11826,28
11827,28
11828,28
11829,28
11830,28
11831,28
11832,28
11833,28
11834,28
11835,28
11836,28
11837,28
11838,28
11839,28
11840,28
11841,28
11842,28
11843,28
11844,28
11845,28
11846,28
11847,28
11848,28
11849,28
11850,28
11851,28
11852,28
11853,28
11854,28
11855,28
11856,28
11857,28
11858,28
11859,28
11860,6
11861,28
11862,28
11863,28
11864,28
11865,28
11866,28
11867,28
11868,28
11869,28
11870,28
11871,28
11872,28
11873,26
11874,28
11875,28
11876,28
11877,28
11878,28
11879,28
11880,28
11881,28
11882,28
11883,28
11884,28
11885,28
11886,28
11887,28
11888,28
11889,28
11890,28
11891,13
11892,28
11893,28
11894,28
11895,28
11896,28
11897,28
11898,28
11899,28
11900,28
11901,28
11902,28
11903,28
11904,28
11905,28
11906,28
11907,4
11908,28
11909,28
11910,28
11911,28
11912,28
11913,28
11914,28
11915,28
11916,28
11917,28
11918,28
11919,28
11920,28
11921,16
11922,28
11923,28
11924,4
11925,28
11926,28
11927,28
11928,28
11929,28
11930,28
11931,28
11932,28
11933,28
11934,28
11935,28
11936,28
11937,9
11938,28
11939,28
11940,28
11941,28
11942,28
11943,28
11944,22
11945,28
11946,28
11947,28
11948,28
11949,28
11950,28
11951,19
11952,28
11953,28
11954,28
11955,24
11956,28
11957,28
11958,28
11959,28
11960,28
11961,28
11962,28
11963,28
11964,15
11965,28
11966,28
11967,28
11968,28
11969,28
11970,28
11971,28
11972,27
11973,28
11974,9
11975,25
11976,28
11977,28
11978,28
11979,28
11980,28
11981,28
11982,28
11983,28
11984,28
11985,28
11986,28
11987,6
11988,28
11989,28
11990,28
11991,28
11992,28
11993,25
11994,28
11995,28
11996,22
11997,28
11998,28
11999,28
12000,3
12001,28
12002,28
12003,28
12004,28
12005,28
12006,28
12007,28
12008,28
12009,28
12010,28
12011,28
12012,28
12013,28
12014,28
12015,28
12016,28
12017,28
12018,28
12019,28
12020,28
12021,28
12022,7
12023,28
12024,28
12025,28
12026,28
12027,28
12028,28
12029,28
12030,28
12031,28
12032,28
12033,28
12034,22
12035,28
12036,28
12037,28
12038,28
12039,28
12040,28
12041,28
12042,28
12043,28
12044,28
12045,28
12046,28
12047,28
12048,28
12049,28
12050,28
12051,28
12052,28
12053,28
12054,28
12055,28
12056,28
12057,9
12058,23
12059,28
12060,28
12061,28
12062,28
12063,28
12064,28
12065,28
12066,28
12067,28
12068,28
12069,28
12070,28
12071,28
12072,28
12073,28
12074,28
12075,28
12076,28
12077,28
12078,28
12079,28
12080,28
12081,28
12082,28
12083,14
12084,28
12085,28
12086,28
12087,28
12088,28
12089,28
12090,28
12091,11
12092,28
12093,28
12094,5
12095,28
12096,28
12097,28
12098,28
12099,28
12100,28
12101,28
12102,28
12103,28
12104,28
12105,20
12106,28
12107,28
12108,28
12109,28
12110,28
12111,28
12112,28
12113,28
12114,28
12115,28
12116,28
12117,28
12118,28
12119,40
12120,28
12121,28
12122,28
12123,28
12124,28
12125,28
12126,28
12127,28
12128,28
12129,28
12130,28
12131,28
12132,28
12133,28
12134,28
12135,28
12136,28
12137,28
12138,28
12139,28
12140,28
12141,28
12142,28
12143,28
12144,28
12145,28
12146,28
12147,28
12148,28
12149,28
12150,28
12151,28
12152,28
12153,28
12154,28
12155,28
12156,28
12157,28
12158,28
12159,28
12160,28
12161,28
12162,28
12163,28
12164,28
12165,28
12166,28
12167,28
12168,28
12169,28
12170,28
12171,28
12172,28
12173,28
12174,28
12175,28
12176,28
12177,28
12178,28
12179,28
12180,28
12181,28
12182,22
12183,18
12184,28
12185,28
12186,28
12187,28
12188,28
12189,28
12190,28
12191,28
12192,28
12193,28
12194,28
12195,28
12196,28
12197,28
12198,28
12199,28
12200,28
12201,28
12202,28
12203,28
12204,28
12205,28
12206,28
12207,28
12208,28
12209,28
12210,28
12211,28
12212,28
12213,28
12214,28
12215,28
12216,28
12217,28
12218,28
12219,28
12220,28
12221,28
12222,28
12223,28
12224,28
12225,22
12226,28
12227,28
12228,28
12229,28
12230,28
12231,28
12232,28
12233,28
12234,28
12235,28
12236,28
12237,28
12238,28
12239,28
12240,28
12241,28
12242,28
12243,28
12244,28
12245,28
12246,28
12247,28
12248,2
12249,28
12250,28
12251,28
12252,28
12253,28
12254,28
12255,28
12256,28
12257,28
12258,28
12259,28
12260,28
12261,13
12262,28
12263,28
12264,4
12265,28
12266,28
12267,28
12268,28
12269,28
12270,28
12271,28
12272,28
12273,28
12274,28
12275,28
12276,28
12277,28
12278,28
12279,28
12280,28
12281,28
12282,28
12283,28
12284,28
12285,1
12286,10
12287,8
12288,28
12289,26
12290,28
12291,28
12292,28
12293,28
12294,28
12295,28
12296,28
12297,28
12298,28
12299,28
12300,28
12301,15
12302,28
12303,28
12304,28
12305,28
12306,28
12307,28
12308,28
12309,28
12310,28
12311,28
12312,28
12313,28
12314,28
12315,28
12316,28
12317,28
12318,28
12319,28
12320,28
12321,28
12322,28
12323,28
12324,28
12325,28
12326,28
12327,28
12328,28
12329,28
12330,19
12331,28
12332,28
12333,28
12334,28
12335,13
12336,28
12337,28
12338,28
12339,28
12340,7
12341,28
12342,24
12343,2
12344,28
12345,28
12346,28
12347,28
12348,28
12349,28
12350,16
12351,28
12352,25
12353,28
12354,28
12355,28
12356,28
12357,28
12358,26
12359,28
12360,28
12361,26
12362,28
12363,28
12364,24
12365,28
12366,28
12367,28
12368,28
12369,2
12370,28
12371,11
12372,28
12373,28
12374,28
12375,28
12376,28
12377,28
12378,28
12379,28
12380,28
12381,28
12382,28
12383,28
12384,28
12385,14
12386,10
12387,28
12388,28
12389,28
12390,28
12391,28
12392,28
12393,28
12394,28
12395,28
12396,28
12397,28
12398,28
12399,28
12400,28
12401,41
12402,28
12403,28
12404,28
12405,28
12406,25
12407,28
12408,28
12409,28
12410,21
12411,28
12412,28
12413,28
12414,22
12415,28
12416,28
12417,10
12418,28
12419,28
12420,28
12421,28
12422,28
12423,28
12424,28
12425,19
12426,28
12427,28
12428,28
12429,28
12430,28
12431,28
12432,18
12433,28
12434,14
12435,12
12436,28
12437,28
12438,28
12439,28
12440,28
12441,28
12442,28
12443,28
12444,28
12445,28
12446,28
12447,28
12448,28
12449,28
12450,28
12451,22
12452,28
12453,28
12454,28
12455,28
12456,28
12457,28
12458,28
12459,28
12460,28
12461,28
12462,28
12463,28
12464,15
12465,28
12466,28
12467,28
12468,28
12469,28
12470,28
12471,28
12472,28
12473,28
12474,28
12475,28
12476,28
12477,28
12478,28
12479,28
12480,28
12481,22
12482,28
12483,28
12484,28
12485,28
12486,28
12487,28
12488,8
12489,28
12490,28
12491,28
12492,28
12493,28
12494,28
12495,28
12496,28
12497,28
12498,28
12499,28
12500,28
12501,26
12502,28
12503,28
12504,28
12505,28
12506,28
12507,28
12508,28
12509,28
12510,28
12511,28
12512,28
12513,20
12514,28
12515,28
12516,28
12517,28
12518,28
12519,28
12520,28
12521,28
12522,42
12523,13
12524,28
12525,28
12526,28
12527,28
12528,28
12529,28
12530,28
12531,28
12532,28
12533,28
12534,28
12535,1
12536,28
12537,20
12538,28
12539,28
12540,28
12541,28
12542,28
12543,28
12544,28
12545,28
12546,28
12547,8
12548,28
12549,28
12550,28
12551,28
12552,28
12553,28
12554,28
12555,28
12556,28
12557,28
12558,28
12559,28
12560,28
12561,28
12562,13
12563,28
12564,28
12565,7
12566,28
12567,28
12568,28
12569,28
12570,28
12571,28
12572,28
12573,28
12574,28
12575,28
12576,28
12577,28
12578,28
12579,28
12580,28
12581,28
12582,28
12583,28
12584,8
12585,28
12586,2
12587,28
12588,28
12589,28
12590,28
12591,28
12592,28
12593,28
12594,28
12595,11
12596,28
12597,28
12598,28
12599,26
12600,28
12601,16
12602,25
12603,28
12604,3
12605,28
12606,28
12607,28
12608,28
12609,8
12610,28
12611,28
12612,28
12613,28
12614,28
12615,28
12616,7
12617,28
12618,28
12619,3
12620,28
12621,25
12622,28
12623,28
12624,28
12625,28
12626,28
12627,28
12628,28
12629,28
12630,28
12631,28
12632,28
12633,28
12634,28
12635,28
12636,28
12637,28
12638,28
12639,28
12640,28
12641,28
12642,28
12643,12
12644,28
12645,28
12646,28
12647,28
12648,28
12649,28
12650,28
12651,28
12652,4
12653,28
12654,28
12655,28
12656,28
12657,8
12658,28
12659,28
12660,28
12661,28
12662,28
12663,28
12664,28
12665,28
12666,28
12667,28
12668,28
12669,28
12670,28
12671,28
12672,28
12673,27
12674,28
12675,28
12676,28
12677,28
12678,28
12679,28
12680,28
12681,28
12682,28
12683,28
12684,25
12685,28
12686,28
12687,28
12688,5
12689,28
12690,3
12691,28
12692,28
12693,28
12694,28
12695,28
12696,28
12697,28
12698,28
12699,28
12700,28
12701,28
12702,28
12703,15
12704,28
12705,28
12706,28
12707,28
12708,28
12709,8
12710,28
12711,28
12712,28
12713,28
12714,28
12715,28
12716,28
12717,9
12718,28
12719,28
12720,28
12721,28
12722,28
12723,11
12724,28
12725,28
12726,28
12727,28
12728,28
12729,28
12730,3
12731,28
12732,28
12733,28
12734,14
12735,28
12736,28
12737,28
12738,28
12739,28
12740,28
12741,28
12742,28
12743,28
12744,28
12745,28
12746,28
12747,28
12748,28
12749,28
12750,28
12751,28
12752,28
12753,28
12754,28
12755,28
12756,28
12757,28
12758,28
12759,28
12760,28
12761,28
12762,28
12763,28
12764,28
12765,28
12766,28
12767,28
12768,28
12769,28
12770,28
12771,28
12772,28
12773,28
12774,28
12775,28
12776,28
12777,28
12778,28
12779,28
12780,28
12781,28
12782,28
12783,28
12784,17
12785,28
12786,14
12787,28
12788,28
12789,28
12790,28
12791,28
12792,28
12793,28
12794,28
12795,28
12796,28
12797,28
12798,28
12799,28
12800,28
12801,28
12802,28
12803,28
12804,28
12805,28
12806,28
12807,28
12808,28
12809,28
12810,28
12811,28
12812,28
12813,28
12814,28
12815,28
12816,28
12817,28
12818,28
12819,10
12820,12
12821,28
12822,28
12823,28
12824,28
12825,28
12826,28
12827,28
12828,28
12829,28
12830,28
12831,28
12832,28
12833,28
12834,28
12835,28
12836,28
12837,28
12838,28
12839,28
12840,7
12841,28
12842,28
12843,28
12844,16
12845,28
12846,28
12847,28
12848,28
12849,28
12850,22
12851,28
12852,28
12853,28
12854,28
12855,28
12856,28
12857,28
12858,28
12859,28
12860,28
12861,28
12862,28
12863,15
12864,28
12865,28
12866,28
12867,28
12868,11
12869,28
12870,28
12871,28
12872,28
12873,5
12874,28
12875,28
12876,28
12877,28
12878,2
12879,28
12880,28
12881,28
12882,22
12883,28
12884,28
12885,28
12886,28
12887,28
12888,28
12889,28
12890,28
12891,28
12892,28
12893,28
12894,28
12895,28
12896,28
12897,28
12898,28
12899,28
12900,28
12901,28
12902,28
12903,28
12904,28
12905,28
12906,28
12907,28
12908,28
12909,28
12910,28
12911,28
12912,28
12913,28
12914,20
12915,28
12916,28
12917,28
12918,28
12919,28
12920,28
12921,28
12922,28
12923,28
12924,28
12925,28
12926,1
12927,28
12928,28
12929,28
12930,28
12931,28
12932,28
12933,26
12934,25
12935,28
12936,28
12937,28
12938,28
12939,28
