,id,cluster
6875,HOUSEHOLD_1_217_CA_3_validation,532
6876,HOUSEHOLD_1_218_CA_3_validation,13
6877,HOUSEHOLD_1_219_CA_3_validation,591
6878,HOUSEHOLD_1_220_CA_3_validation,405
6879,HOUSEHOLD_1_221_CA_3_validation,94
6880,HOUSEHOLD_1_222_CA_3_validation,566
6881,HOUSEHOLD_1_223_CA_3_validation,359
6882,HOUSEHOLD_1_224_CA_3_validation,309
6883,HOUSEHOLD_1_225_CA_3_validation,261
6884,HOUSEHOLD_1_226_CA_3_validation,405
6885,HOUSEHOLD_1_227_CA_3_validation,243
6886,HOUSEHOLD_1_228_CA_3_validation,269
6887,HOUSEHOLD_1_229_CA_3_validation,242
6888,HOUSEHOLD_1_230_CA_3_validation,132
6889,HOUSEHOLD_1_231_CA_3_validation,225
6890,HOUSEHOLD_1_232_CA_3_validation,405
6891,HOUSEHOLD_1_233_CA_3_validation,269
6892,HOUSEHOLD_1_234_CA_3_validation,13
6893,HOUSEHOLD_1_235_CA_3_validation,165
6894,HOUSEHOLD_1_236_CA_3_validation,588
6895,HOUSEHOLD_1_237_CA_3_validation,289
6896,HOUSEHOLD_1_238_CA_3_validation,279
6897,HOUSEHOLD_1_239_CA_3_validation,39
6898,HOUSEHOLD_1_241_CA_3_validation,289
6899,HOUSEHOLD_1_242_CA_3_validation,394
6900,HOUSEHOLD_1_243_CA_3_validation,559
6901,HOUSEHOLD_1_244_CA_3_validation,566
6902,HOUSEHOLD_1_245_CA_3_validation,454
6903,HOUSEHOLD_1_246_CA_3_validation,566
6904,HOUSEHOLD_1_247_CA_3_validation,566
6905,HOUSEHOLD_1_248_CA_3_validation,566
6906,HOUSEHOLD_1_249_CA_3_validation,566
6907,HOUSEHOLD_1_250_CA_3_validation,273
6908,HOUSEHOLD_1_251_CA_3_validation,362
6909,HOUSEHOLD_1_252_CA_3_validation,292
6910,HOUSEHOLD_1_253_CA_3_validation,405
6911,HOUSEHOLD_1_254_CA_3_validation,413
6912,HOUSEHOLD_1_255_CA_3_validation,314
6913,HOUSEHOLD_1_256_CA_3_validation,194
6914,HOUSEHOLD_1_257_CA_3_validation,245
6915,HOUSEHOLD_1_258_CA_3_validation,209
6916,HOUSEHOLD_1_259_CA_3_validation,279
6917,HOUSEHOLD_1_260_CA_3_validation,317
6918,HOUSEHOLD_1_261_CA_3_validation,566
6919,HOUSEHOLD_1_262_CA_3_validation,98
6920,HOUSEHOLD_1_263_CA_3_validation,92
6921,HOUSEHOLD_1_264_CA_3_validation,370
6922,HOUSEHOLD_1_265_CA_3_validation,559
6923,HOUSEHOLD_1_266_CA_3_validation,306
6924,HOUSEHOLD_1_267_CA_3_validation,277
6925,HOUSEHOLD_1_268_CA_3_validation,438
6926,HOUSEHOLD_1_269_CA_3_validation,86
6927,HOUSEHOLD_1_270_CA_3_validation,183
6928,HOUSEHOLD_1_271_CA_3_validation,462
6929,HOUSEHOLD_1_272_CA_3_validation,277
6930,HOUSEHOLD_1_274_CA_3_validation,64
6931,HOUSEHOLD_1_275_CA_3_validation,209
6932,HOUSEHOLD_1_276_CA_3_validation,200
6933,HOUSEHOLD_1_277_CA_3_validation,559
6934,HOUSEHOLD_1_278_CA_3_validation,176
6935,HOUSEHOLD_1_279_CA_3_validation,317
6936,HOUSEHOLD_1_280_CA_3_validation,339
6937,HOUSEHOLD_1_281_CA_3_validation,560
6938,HOUSEHOLD_1_282_CA_3_validation,250
6939,HOUSEHOLD_1_283_CA_3_validation,184
6940,HOUSEHOLD_1_284_CA_3_validation,164
6941,HOUSEHOLD_1_285_CA_3_validation,374
6942,HOUSEHOLD_1_286_CA_3_validation,165
6943,HOUSEHOLD_1_287_CA_3_validation,355
6944,HOUSEHOLD_1_288_CA_3_validation,323
6945,HOUSEHOLD_1_289_CA_3_validation,399
6946,HOUSEHOLD_1_290_CA_3_validation,498
6947,HOUSEHOLD_1_291_CA_3_validation,183
6948,HOUSEHOLD_1_292_CA_3_validation,277
6949,HOUSEHOLD_1_293_CA_3_validation,405
6950,HOUSEHOLD_1_294_CA_3_validation,527
6951,HOUSEHOLD_1_295_CA_3_validation,351
6952,HOUSEHOLD_1_296_CA_3_validation,277
6953,HOUSEHOLD_1_297_CA_3_validation,132
6954,HOUSEHOLD_1_298_CA_3_validation,279
6955,HOUSEHOLD_1_299_CA_3_validation,93
6956,HOUSEHOLD_1_300_CA_3_validation,165
6957,HOUSEHOLD_1_301_CA_3_validation,564
6958,HOUSEHOLD_1_302_CA_3_validation,532
6959,HOUSEHOLD_1_303_CA_3_validation,566
6960,HOUSEHOLD_1_304_CA_3_validation,499
6961,HOUSEHOLD_1_305_CA_3_validation,500
6962,HOUSEHOLD_1_306_CA_3_validation,213
6963,HOUSEHOLD_1_307_CA_3_validation,178
6964,HOUSEHOLD_1_308_CA_3_validation,98
6965,HOUSEHOLD_1_309_CA_3_validation,584
6966,HOUSEHOLD_1_310_CA_3_validation,551
6967,HOUSEHOLD_1_311_CA_3_validation,569
6968,HOUSEHOLD_1_312_CA_3_validation,561
6969,HOUSEHOLD_1_313_CA_3_validation,441
6970,HOUSEHOLD_1_314_CA_3_validation,231
6971,HOUSEHOLD_1_315_CA_3_validation,559
6972,HOUSEHOLD_1_316_CA_3_validation,306
6973,HOUSEHOLD_1_317_CA_3_validation,3
6974,HOUSEHOLD_1_318_CA_3_validation,434
6975,HOUSEHOLD_1_319_CA_3_validation,538
6976,HOUSEHOLD_1_320_CA_3_validation,410
6977,HOUSEHOLD_1_321_CA_3_validation,9
6978,HOUSEHOLD_1_322_CA_3_validation,405
6979,HOUSEHOLD_1_323_CA_3_validation,236
6980,HOUSEHOLD_1_324_CA_3_validation,564
6981,HOUSEHOLD_1_325_CA_3_validation,102
6982,HOUSEHOLD_1_326_CA_3_validation,488
6983,HOUSEHOLD_1_327_CA_3_validation,532
6984,HOUSEHOLD_1_328_CA_3_validation,277
6985,HOUSEHOLD_1_329_CA_3_validation,456
6986,HOUSEHOLD_1_330_CA_3_validation,495
6987,HOUSEHOLD_1_331_CA_3_validation,256
6988,HOUSEHOLD_1_332_CA_3_validation,132
6989,HOUSEHOLD_1_333_CA_3_validation,194
6990,HOUSEHOLD_1_334_CA_3_validation,288
6991,HOUSEHOLD_1_335_CA_3_validation,532
6992,HOUSEHOLD_1_336_CA_3_validation,584
6993,HOUSEHOLD_1_337_CA_3_validation,113
6994,HOUSEHOLD_1_338_CA_3_validation,120
6995,HOUSEHOLD_1_339_CA_3_validation,237
6996,HOUSEHOLD_1_340_CA_3_validation,423
6997,HOUSEHOLD_1_341_CA_3_validation,559
6998,HOUSEHOLD_1_342_CA_3_validation,183
6999,HOUSEHOLD_1_343_CA_3_validation,243
7000,HOUSEHOLD_1_344_CA_3_validation,538
7001,HOUSEHOLD_1_345_CA_3_validation,600
7002,HOUSEHOLD_1_346_CA_3_validation,221
7003,HOUSEHOLD_1_347_CA_3_validation,489
7004,HOUSEHOLD_1_348_CA_3_validation,598
7005,HOUSEHOLD_1_349_CA_3_validation,19
7006,HOUSEHOLD_1_350_CA_3_validation,178
7007,HOUSEHOLD_1_351_CA_3_validation,289
7008,HOUSEHOLD_1_353_CA_3_validation,82
7009,HOUSEHOLD_1_354_CA_3_validation,277
7010,HOUSEHOLD_1_355_CA_3_validation,566
7011,HOUSEHOLD_1_356_CA_3_validation,705
7012,HOUSEHOLD_1_357_CA_3_validation,277
7013,HOUSEHOLD_1_358_CA_3_validation,277
7014,HOUSEHOLD_1_359_CA_3_validation,113
7015,HOUSEHOLD_1_360_CA_3_validation,173
7016,HOUSEHOLD_1_361_CA_3_validation,287
7017,HOUSEHOLD_1_362_CA_3_validation,434
7018,HOUSEHOLD_1_363_CA_3_validation,19
7019,HOUSEHOLD_1_364_CA_3_validation,394
7020,HOUSEHOLD_1_365_CA_3_validation,458
7021,HOUSEHOLD_1_366_CA_3_validation,551
7022,HOUSEHOLD_1_367_CA_3_validation,520
7023,HOUSEHOLD_1_368_CA_3_validation,439
7024,HOUSEHOLD_1_369_CA_3_validation,462
7025,HOUSEHOLD_1_370_CA_3_validation,49
7026,HOUSEHOLD_1_371_CA_3_validation,221
7027,HOUSEHOLD_1_372_CA_3_validation,532
7028,HOUSEHOLD_1_373_CA_3_validation,566
7029,HOUSEHOLD_1_374_CA_3_validation,98
7030,HOUSEHOLD_1_375_CA_3_validation,506
7031,HOUSEHOLD_1_376_CA_3_validation,566
7032,HOUSEHOLD_1_377_CA_3_validation,19
7033,HOUSEHOLD_1_378_CA_3_validation,98
7034,HOUSEHOLD_1_379_CA_3_validation,600
7035,HOUSEHOLD_1_380_CA_3_validation,588
7036,HOUSEHOLD_1_381_CA_3_validation,434
7037,HOUSEHOLD_1_382_CA_3_validation,542
7038,HOUSEHOLD_1_383_CA_3_validation,273
7039,HOUSEHOLD_1_384_CA_3_validation,217
7040,HOUSEHOLD_1_385_CA_3_validation,575
7041,HOUSEHOLD_1_386_CA_3_validation,279
7042,HOUSEHOLD_1_387_CA_3_validation,330
7043,HOUSEHOLD_1_388_CA_3_validation,584
7044,HOUSEHOLD_1_389_CA_3_validation,394
7045,HOUSEHOLD_1_390_CA_3_validation,371
7046,HOUSEHOLD_1_393_CA_3_validation,500
7047,HOUSEHOLD_1_394_CA_3_validation,487
7048,HOUSEHOLD_1_395_CA_3_validation,510
7049,HOUSEHOLD_1_396_CA_3_validation,370
7050,HOUSEHOLD_1_397_CA_3_validation,112
7051,HOUSEHOLD_1_398_CA_3_validation,359
7052,HOUSEHOLD_1_399_CA_3_validation,389
7053,HOUSEHOLD_1_400_CA_3_validation,194
7054,HOUSEHOLD_1_401_CA_3_validation,146
7055,HOUSEHOLD_1_402_CA_3_validation,387
7056,HOUSEHOLD_1_403_CA_3_validation,52
7057,HOUSEHOLD_1_404_CA_3_validation,107
7058,HOUSEHOLD_1_405_CA_3_validation,289
7059,HOUSEHOLD_1_406_CA_3_validation,118
7060,HOUSEHOLD_1_407_CA_3_validation,301
7061,HOUSEHOLD_1_408_CA_3_validation,364
7062,HOUSEHOLD_1_409_CA_3_validation,566
7063,HOUSEHOLD_1_410_CA_3_validation,551
7064,HOUSEHOLD_1_411_CA_3_validation,514
7065,HOUSEHOLD_1_412_CA_3_validation,289
7066,HOUSEHOLD_1_413_CA_3_validation,566
7067,HOUSEHOLD_1_414_CA_3_validation,394
7068,HOUSEHOLD_1_415_CA_3_validation,101
7069,HOUSEHOLD_1_416_CA_3_validation,359
7070,HOUSEHOLD_1_417_CA_3_validation,405
7071,HOUSEHOLD_1_418_CA_3_validation,236
7072,HOUSEHOLD_1_419_CA_3_validation,502
7073,HOUSEHOLD_1_420_CA_3_validation,200
7074,HOUSEHOLD_1_421_CA_3_validation,419
7075,HOUSEHOLD_1_422_CA_3_validation,146
7076,HOUSEHOLD_1_423_CA_3_validation,139
7077,HOUSEHOLD_1_424_CA_3_validation,236
7078,HOUSEHOLD_1_425_CA_3_validation,279
7079,HOUSEHOLD_1_426_CA_3_validation,279
7080,HOUSEHOLD_1_427_CA_3_validation,551
7081,HOUSEHOLD_1_428_CA_3_validation,447
7082,HOUSEHOLD_1_429_CA_3_validation,590
7083,HOUSEHOLD_1_430_CA_3_validation,394
7084,HOUSEHOLD_1_431_CA_3_validation,98
7085,HOUSEHOLD_1_432_CA_3_validation,256
7086,HOUSEHOLD_1_433_CA_3_validation,277
7087,HOUSEHOLD_1_434_CA_3_validation,352
7088,HOUSEHOLD_1_435_CA_3_validation,169
7089,HOUSEHOLD_1_436_CA_3_validation,590
7090,HOUSEHOLD_1_437_CA_3_validation,202
7091,HOUSEHOLD_1_438_CA_3_validation,406
7092,HOUSEHOLD_1_439_CA_3_validation,394
7093,HOUSEHOLD_1_440_CA_3_validation,289
7094,HOUSEHOLD_1_441_CA_3_validation,86
7095,HOUSEHOLD_1_442_CA_3_validation,414
7096,HOUSEHOLD_1_443_CA_3_validation,165
7097,HOUSEHOLD_1_444_CA_3_validation,447
7098,HOUSEHOLD_1_445_CA_3_validation,279
7099,HOUSEHOLD_1_446_CA_3_validation,399
7100,HOUSEHOLD_1_447_CA_3_validation,256
7101,HOUSEHOLD_1_448_CA_3_validation,566
7102,HOUSEHOLD_1_449_CA_3_validation,4
7103,HOUSEHOLD_1_450_CA_3_validation,253
7104,HOUSEHOLD_1_451_CA_3_validation,546
7105,HOUSEHOLD_1_452_CA_3_validation,399
7106,HOUSEHOLD_1_453_CA_3_validation,395
7107,HOUSEHOLD_1_454_CA_3_validation,437
7108,HOUSEHOLD_1_455_CA_3_validation,527
7109,HOUSEHOLD_1_456_CA_3_validation,266
7110,HOUSEHOLD_1_457_CA_3_validation,500
7111,HOUSEHOLD_1_458_CA_3_validation,277
7112,HOUSEHOLD_1_459_CA_3_validation,277
7113,HOUSEHOLD_1_460_CA_3_validation,75
7114,HOUSEHOLD_1_461_CA_3_validation,428
7115,HOUSEHOLD_1_462_CA_3_validation,165
7116,HOUSEHOLD_1_463_CA_3_validation,330
7117,HOUSEHOLD_1_464_CA_3_validation,170
7118,HOUSEHOLD_1_465_CA_3_validation,277
7119,HOUSEHOLD_1_466_CA_3_validation,9
7120,HOUSEHOLD_1_467_CA_3_validation,254
7121,HOUSEHOLD_1_468_CA_3_validation,287
7122,HOUSEHOLD_1_469_CA_3_validation,273
7123,HOUSEHOLD_1_470_CA_3_validation,383
7124,HOUSEHOLD_1_471_CA_3_validation,36
7125,HOUSEHOLD_1_472_CA_3_validation,377
7126,HOUSEHOLD_1_473_CA_3_validation,197
7127,HOUSEHOLD_1_474_CA_3_validation,579
7128,HOUSEHOLD_1_475_CA_3_validation,570
7129,HOUSEHOLD_1_476_CA_3_validation,375
7130,HOUSEHOLD_1_477_CA_3_validation,269
7131,HOUSEHOLD_1_478_CA_3_validation,394
7132,HOUSEHOLD_1_479_CA_3_validation,465
7133,HOUSEHOLD_1_480_CA_3_validation,458
7134,HOUSEHOLD_1_481_CA_3_validation,502
7135,HOUSEHOLD_1_482_CA_3_validation,205
7136,HOUSEHOLD_1_483_CA_3_validation,2
7137,HOUSEHOLD_1_484_CA_3_validation,278
7138,HOUSEHOLD_1_485_CA_3_validation,268
7139,HOUSEHOLD_1_486_CA_3_validation,165
7140,HOUSEHOLD_1_487_CA_3_validation,146
7141,HOUSEHOLD_1_488_CA_3_validation,482
7142,HOUSEHOLD_1_489_CA_3_validation,575
7143,HOUSEHOLD_1_490_CA_3_validation,472
7144,HOUSEHOLD_1_491_CA_3_validation,559
7145,HOUSEHOLD_1_492_CA_3_validation,436
7146,HOUSEHOLD_1_493_CA_3_validation,386
7147,HOUSEHOLD_1_494_CA_3_validation,519
7148,HOUSEHOLD_1_495_CA_3_validation,213
7149,HOUSEHOLD_1_496_CA_3_validation,364
7150,HOUSEHOLD_1_497_CA_3_validation,566
7151,HOUSEHOLD_1_498_CA_3_validation,472
7152,HOUSEHOLD_1_499_CA_3_validation,512
7153,HOUSEHOLD_1_500_CA_3_validation,2
7154,HOUSEHOLD_1_501_CA_3_validation,484
7155,HOUSEHOLD_1_502_CA_3_validation,289
7156,HOUSEHOLD_1_503_CA_3_validation,209
7157,HOUSEHOLD_1_504_CA_3_validation,13
7158,HOUSEHOLD_1_505_CA_3_validation,387
7159,HOUSEHOLD_1_506_CA_3_validation,173
7160,HOUSEHOLD_1_507_CA_3_validation,269
7161,HOUSEHOLD_1_508_CA_3_validation,552
7162,HOUSEHOLD_1_509_CA_3_validation,289
7163,HOUSEHOLD_1_510_CA_3_validation,381
7164,HOUSEHOLD_1_511_CA_3_validation,132
7165,HOUSEHOLD_1_512_CA_3_validation,330
7166,HOUSEHOLD_1_513_CA_3_validation,566
7167,HOUSEHOLD_1_514_CA_3_validation,566
7168,HOUSEHOLD_1_515_CA_3_validation,315
7169,HOUSEHOLD_1_516_CA_3_validation,579
7170,HOUSEHOLD_1_517_CA_3_validation,496
7171,HOUSEHOLD_1_518_CA_3_validation,317
7172,HOUSEHOLD_1_519_CA_3_validation,566
7173,HOUSEHOLD_1_520_CA_3_validation,344
7174,HOUSEHOLD_1_521_CA_3_validation,394
7175,HOUSEHOLD_1_522_CA_3_validation,569
7176,HOUSEHOLD_1_523_CA_3_validation,399
7177,HOUSEHOLD_1_524_CA_3_validation,399
7178,HOUSEHOLD_1_525_CA_3_validation,11
7179,HOUSEHOLD_1_526_CA_3_validation,405
7180,HOUSEHOLD_1_527_CA_3_validation,39
7181,HOUSEHOLD_1_528_CA_3_validation,156
7182,HOUSEHOLD_1_529_CA_3_validation,124
7183,HOUSEHOLD_1_530_CA_3_validation,165
7184,HOUSEHOLD_1_531_CA_3_validation,551
7185,HOUSEHOLD_1_532_CA_3_validation,2
7186,HOUSEHOLD_1_533_CA_3_validation,242
7187,HOUSEHOLD_1_534_CA_3_validation,527
7188,HOUSEHOLD_1_535_CA_3_validation,256
7189,HOUSEHOLD_1_536_CA_3_validation,276
7190,HOUSEHOLD_1_537_CA_3_validation,555
7191,HOUSEHOLD_1_538_CA_3_validation,566
7192,HOUSEHOLD_1_539_CA_3_validation,209
7193,HOUSEHOLD_1_540_CA_3_validation,310
7194,HOUSEHOLD_1_541_CA_3_validation,551
7195,HOUSEHOLD_2_001_CA_3_validation,87
7196,HOUSEHOLD_2_002_CA_3_validation,523
7197,HOUSEHOLD_2_003_CA_3_validation,359
7198,HOUSEHOLD_2_004_CA_3_validation,62
7199,HOUSEHOLD_2_005_CA_3_validation,343
7200,HOUSEHOLD_2_006_CA_3_validation,13
7201,HOUSEHOLD_2_007_CA_3_validation,447
7202,HOUSEHOLD_2_008_CA_3_validation,157
7203,HOUSEHOLD_2_009_CA_3_validation,446
7204,HOUSEHOLD_2_010_CA_3_validation,439
7205,HOUSEHOLD_2_011_CA_3_validation,93
7206,HOUSEHOLD_2_012_CA_3_validation,56
7207,HOUSEHOLD_2_013_CA_3_validation,414
7208,HOUSEHOLD_2_014_CA_3_validation,147
7209,HOUSEHOLD_2_015_CA_3_validation,24
7210,HOUSEHOLD_2_016_CA_3_validation,132
7211,HOUSEHOLD_2_017_CA_3_validation,399
7212,HOUSEHOLD_2_018_CA_3_validation,98
7213,HOUSEHOLD_2_019_CA_3_validation,194
7214,HOUSEHOLD_2_020_CA_3_validation,44
7215,HOUSEHOLD_2_021_CA_3_validation,355
7216,HOUSEHOLD_2_022_CA_3_validation,600
7217,HOUSEHOLD_2_023_CA_3_validation,419
7218,HOUSEHOLD_2_024_CA_3_validation,472
7219,HOUSEHOLD_2_025_CA_3_validation,219
7220,HOUSEHOLD_2_026_CA_3_validation,41
7221,HOUSEHOLD_2_027_CA_3_validation,221
7222,HOUSEHOLD_2_028_CA_3_validation,44
7223,HOUSEHOLD_2_029_CA_3_validation,111
7224,HOUSEHOLD_2_030_CA_3_validation,13
7225,HOUSEHOLD_2_031_CA_3_validation,510
7226,HOUSEHOLD_2_032_CA_3_validation,148
7227,HOUSEHOLD_2_033_CA_3_validation,323
7228,HOUSEHOLD_2_034_CA_3_validation,394
7229,HOUSEHOLD_2_035_CA_3_validation,373
7230,HOUSEHOLD_2_036_CA_3_validation,482
7231,HOUSEHOLD_2_037_CA_3_validation,27
7232,HOUSEHOLD_2_038_CA_3_validation,27
7233,HOUSEHOLD_2_039_CA_3_validation,66
7234,HOUSEHOLD_2_040_CA_3_validation,330
7235,HOUSEHOLD_2_041_CA_3_validation,269
7236,HOUSEHOLD_2_042_CA_3_validation,13
7237,HOUSEHOLD_2_043_CA_3_validation,394
7238,HOUSEHOLD_2_044_CA_3_validation,566
7239,HOUSEHOLD_2_045_CA_3_validation,458
7240,HOUSEHOLD_2_046_CA_3_validation,391
7241,HOUSEHOLD_2_047_CA_3_validation,19
7242,HOUSEHOLD_2_048_CA_3_validation,405
7243,HOUSEHOLD_2_049_CA_3_validation,49
7244,HOUSEHOLD_2_050_CA_3_validation,482
7245,HOUSEHOLD_2_051_CA_3_validation,113
7246,HOUSEHOLD_2_052_CA_3_validation,215
7247,HOUSEHOLD_2_053_CA_3_validation,86
7248,HOUSEHOLD_2_054_CA_3_validation,98
7249,HOUSEHOLD_2_055_CA_3_validation,71
7250,HOUSEHOLD_2_056_CA_3_validation,610
7251,HOUSEHOLD_2_057_CA_3_validation,173
7252,HOUSEHOLD_2_058_CA_3_validation,165
7253,HOUSEHOLD_2_059_CA_3_validation,332
7254,HOUSEHOLD_2_060_CA_3_validation,273
7255,HOUSEHOLD_2_061_CA_3_validation,575
7256,HOUSEHOLD_2_062_CA_3_validation,178
7257,HOUSEHOLD_2_063_CA_3_validation,178
7258,HOUSEHOLD_2_064_CA_3_validation,423
7259,HOUSEHOLD_2_065_CA_3_validation,500
7260,HOUSEHOLD_2_066_CA_3_validation,441
7261,HOUSEHOLD_2_067_CA_3_validation,584
7262,HOUSEHOLD_2_068_CA_3_validation,60
7263,HOUSEHOLD_2_069_CA_3_validation,434
7264,HOUSEHOLD_2_070_CA_3_validation,317
7265,HOUSEHOLD_2_071_CA_3_validation,465
7266,HOUSEHOLD_2_072_CA_3_validation,355
7267,HOUSEHOLD_2_073_CA_3_validation,86
7268,HOUSEHOLD_2_074_CA_3_validation,277
7269,HOUSEHOLD_2_075_CA_3_validation,19
7270,HOUSEHOLD_2_076_CA_3_validation,433
7271,HOUSEHOLD_2_077_CA_3_validation,273
7272,HOUSEHOLD_2_078_CA_3_validation,279
7273,HOUSEHOLD_2_079_CA_3_validation,73
7274,HOUSEHOLD_2_080_CA_3_validation,113
7275,HOUSEHOLD_2_081_CA_3_validation,75
7276,HOUSEHOLD_2_082_CA_3_validation,82
7277,HOUSEHOLD_2_083_CA_3_validation,277
7278,HOUSEHOLD_2_084_CA_3_validation,209
7279,HOUSEHOLD_2_085_CA_3_validation,39
7280,HOUSEHOLD_2_086_CA_3_validation,405
7281,HOUSEHOLD_2_087_CA_3_validation,575
7282,HOUSEHOLD_2_088_CA_3_validation,199
7283,HOUSEHOLD_2_089_CA_3_validation,525
7284,HOUSEHOLD_2_090_CA_3_validation,590
7285,HOUSEHOLD_2_091_CA_3_validation,427
7286,HOUSEHOLD_2_092_CA_3_validation,297
7287,HOUSEHOLD_2_093_CA_3_validation,278
7288,HOUSEHOLD_2_094_CA_3_validation,224
7289,HOUSEHOLD_2_095_CA_3_validation,98
7290,HOUSEHOLD_2_096_CA_3_validation,383
7291,HOUSEHOLD_2_097_CA_3_validation,209
7292,HOUSEHOLD_2_098_CA_3_validation,559
7293,HOUSEHOLD_2_099_CA_3_validation,139
7294,HOUSEHOLD_2_100_CA_3_validation,178
7295,HOUSEHOLD_2_101_CA_3_validation,66
7296,HOUSEHOLD_2_102_CA_3_validation,535
7297,HOUSEHOLD_2_103_CA_3_validation,500
7298,HOUSEHOLD_2_104_CA_3_validation,236
7299,HOUSEHOLD_2_105_CA_3_validation,2
7300,HOUSEHOLD_2_106_CA_3_validation,495
7301,HOUSEHOLD_2_107_CA_3_validation,330
7302,HOUSEHOLD_2_108_CA_3_validation,706
7303,HOUSEHOLD_2_109_CA_3_validation,256
7304,HOUSEHOLD_2_110_CA_3_validation,319
7305,HOUSEHOLD_2_111_CA_3_validation,289
7306,HOUSEHOLD_2_112_CA_3_validation,165
7307,HOUSEHOLD_2_113_CA_3_validation,69
7308,HOUSEHOLD_2_114_CA_3_validation,502
7309,HOUSEHOLD_2_115_CA_3_validation,470
7310,HOUSEHOLD_2_116_CA_3_validation,82
7311,HOUSEHOLD_2_117_CA_3_validation,157
7312,HOUSEHOLD_2_118_CA_3_validation,157
7313,HOUSEHOLD_2_119_CA_3_validation,707
7314,HOUSEHOLD_2_120_CA_3_validation,598
7315,HOUSEHOLD_2_121_CA_3_validation,251
7316,HOUSEHOLD_2_122_CA_3_validation,277
7317,HOUSEHOLD_2_123_CA_3_validation,708
7318,HOUSEHOLD_2_124_CA_3_validation,584
7319,HOUSEHOLD_2_125_CA_3_validation,139
7320,HOUSEHOLD_2_126_CA_3_validation,514
7321,HOUSEHOLD_2_127_CA_3_validation,277
7322,HOUSEHOLD_2_128_CA_3_validation,178
7323,HOUSEHOLD_2_129_CA_3_validation,439
7324,HOUSEHOLD_2_130_CA_3_validation,495
7325,HOUSEHOLD_2_131_CA_3_validation,434
7326,HOUSEHOLD_2_132_CA_3_validation,575
7327,HOUSEHOLD_2_133_CA_3_validation,203
7328,HOUSEHOLD_2_134_CA_3_validation,552
7329,HOUSEHOLD_2_135_CA_3_validation,403
7330,HOUSEHOLD_2_136_CA_3_validation,176
7331,HOUSEHOLD_2_137_CA_3_validation,523
7332,HOUSEHOLD_2_138_CA_3_validation,157
7333,HOUSEHOLD_2_139_CA_3_validation,434
7334,HOUSEHOLD_2_140_CA_3_validation,338
7335,HOUSEHOLD_2_141_CA_3_validation,242
7336,HOUSEHOLD_2_142_CA_3_validation,542
7337,HOUSEHOLD_2_143_CA_3_validation,566
7338,HOUSEHOLD_2_144_CA_3_validation,289
7339,HOUSEHOLD_2_145_CA_3_validation,410
7340,HOUSEHOLD_2_146_CA_3_validation,343
7341,HOUSEHOLD_2_147_CA_3_validation,24
7342,HOUSEHOLD_2_148_CA_3_validation,405
7343,HOUSEHOLD_2_149_CA_3_validation,590
7344,HOUSEHOLD_2_150_CA_3_validation,60
7345,HOUSEHOLD_2_151_CA_3_validation,434
7346,HOUSEHOLD_2_152_CA_3_validation,559
7347,HOUSEHOLD_2_153_CA_3_validation,206
7348,HOUSEHOLD_2_154_CA_3_validation,139
7349,HOUSEHOLD_2_155_CA_3_validation,24
7350,HOUSEHOLD_2_156_CA_3_validation,317
7351,HOUSEHOLD_2_157_CA_3_validation,514
7352,HOUSEHOLD_2_158_CA_3_validation,383
7353,HOUSEHOLD_2_159_CA_3_validation,561
7354,HOUSEHOLD_2_160_CA_3_validation,90
7355,HOUSEHOLD_2_161_CA_3_validation,383
7356,HOUSEHOLD_2_162_CA_3_validation,236
7357,HOUSEHOLD_2_163_CA_3_validation,488
7358,HOUSEHOLD_2_164_CA_3_validation,101
7359,HOUSEHOLD_2_165_CA_3_validation,610
7360,HOUSEHOLD_2_166_CA_3_validation,595
7361,HOUSEHOLD_2_167_CA_3_validation,194
7362,HOUSEHOLD_2_168_CA_3_validation,183
7363,HOUSEHOLD_2_169_CA_3_validation,489
7364,HOUSEHOLD_2_170_CA_3_validation,224
7365,HOUSEHOLD_2_171_CA_3_validation,600
7366,HOUSEHOLD_2_172_CA_3_validation,559
7367,HOUSEHOLD_2_173_CA_3_validation,575
7368,HOUSEHOLD_2_174_CA_3_validation,439
7369,HOUSEHOLD_2_175_CA_3_validation,709
7370,HOUSEHOLD_2_176_CA_3_validation,31
7371,HOUSEHOLD_2_177_CA_3_validation,165
7372,HOUSEHOLD_2_178_CA_3_validation,230
7373,HOUSEHOLD_2_179_CA_3_validation,194
7374,HOUSEHOLD_2_180_CA_3_validation,600
7375,HOUSEHOLD_2_182_CA_3_validation,242
7376,HOUSEHOLD_2_183_CA_3_validation,335
7377,HOUSEHOLD_2_184_CA_3_validation,277
7378,HOUSEHOLD_2_185_CA_3_validation,710
7379,HOUSEHOLD_2_186_CA_3_validation,56
7380,HOUSEHOLD_2_187_CA_3_validation,335
7381,HOUSEHOLD_2_188_CA_3_validation,105
7382,HOUSEHOLD_2_189_CA_3_validation,514
7383,HOUSEHOLD_2_190_CA_3_validation,373
7384,HOUSEHOLD_2_191_CA_3_validation,146
7385,HOUSEHOLD_2_192_CA_3_validation,221
7386,HOUSEHOLD_2_193_CA_3_validation,335
7387,HOUSEHOLD_2_194_CA_3_validation,477
7388,HOUSEHOLD_2_195_CA_3_validation,93
7389,HOUSEHOLD_2_196_CA_3_validation,85
7390,HOUSEHOLD_2_197_CA_3_validation,458
7391,HOUSEHOLD_2_198_CA_3_validation,575
7392,HOUSEHOLD_2_199_CA_3_validation,31
